positive	AMBIENCE#GENERAL	seating	18:25	short and sweet – seating is great:it's romantic,cozy and private.
positive	FOOD#QUALITY	mahi mahi (on saffron risotto	40:69	I really like both the scallops and the mahi mahi (on saffron risotto-yum!).
positive	AMBIENCE#GENERAL	Atmosphere	0:10	Atmosphere is nice and relaxed too...
positive	RESTAURANT#GENERAL	place	20:25	I really liked this place.
negative	RESTAURANT#GENERAL	Roth's	15:21	I have been to Roth's twice and both times were very disappointing.
positive	RESTAURANT#GENERAL	restaurant	24:34	I recently went to this restaurant with some co-workers for lunch and had an amazing time.
positive	RESTAURANT#MISCELLANEOUS	spot	20:24	This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!
positive	FOOD#QUALITY	Ingredients	0:11	Ingredients are organic which is a real plus for me.
positive	FOOD#QUALITY	indian cuisine	63:77	But after last night, Spice Grill is the only place I'm eating indian cuisine.
positive	FOOD#QUALITY	omlette for brunch	4:22	The omlette for brunch is great...
positive	FOOD#QUALITY	meal	46:50	I have to say I have never had a disapointing meal here.
positive	FOOD#QUALITY	pastries	69:77	I got an excellent piece of cheesecake and we had several other nice pastries.
positive	SERVICE#GENERAL	service	35:42	The food was well prepared and the service impecable.
positive	AMBIENCE#GENERAL	atmosphere	4:14	The atmosphere was great.
positive	FOOD#PRICES	Chinese food	25:37	Simply some good tasting Chinese food at incredible prices...
positive	FOOD#QUALITY	homemade pasta	25:39	Pizza is terrific, as is homemade pasta.
positive	DRINKS#QUALITY	sassy lassi	15:26	My fav was the sassy lassi...
positive	FOOD#QUALITY	dishes	72:78	The food is delicious - from the specials to the regular menu-fare, the dishes are never a disappointment.
positive	FOOD#STYLE_OPTIONS	portions	42:50	Just because it's cheap does NOT mean the portions are small or the food is nasty, IT IS GREAT!
negative	RESTAURANT#MISCELLANEOUS	sushi chef	70:80	If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.
negative	FOOD#QUALITY	food	48:52	I can't remember the last time I had such gross food in New York.
positive	RESTAURANT#MISCELLANEOUS	place	86:91	If you are the type of person who likes being scared and entertained, this is a great place to go and eat.
negative	FOOD#QUALITY	food	4:8	The food however, is what one might expect.
positive	DRINKS#PRICES	selecion of wines	39:56	The food is great and they have a good selecion of wines at reasonable prices.
positive	RESTAURANT#MISCELLANEOUS	owner	4:9	The owner and staff are all Japanese as well and that adds to the entire ambiance.
positive	AMBIENCE#GENERAL	atmosphere	31:41	There is something about their atmosphere that makes me come back nearly every week.
positive	RESTAURANT#GENERAL	place	34:39	I highly recommend this beautiful place.
positive	SERVICE#GENERAL	service	13:20	The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.
positive	RESTAURANT#GENERAL	restaurant	74:84	If we were to move from the upper east side, we would genuinely miss this restaurant.
positive	FOOD#STYLE_OPTIONS	lobster sandwich	4:20	The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.
positive	FOOD#QUALITY	food	4:8	The food is great and the environment is even better.
positive	AMBIENCE#GENERAL	ambiance	73:81	The owner and staff are all Japanese as well and that adds to the entire ambiance.
positive	SERVICE#GENERAL	wait staff	4:14	The wait staff is very freindly, they make it feel like you're eating in a freindly little european town.
negative	FOOD#QUALITY	pasta penne	4:15	The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol
positive	FOOD#QUALITY	food	4:8	Our food was great too!
positive	FOOD#STYLE_OPTIONS	portions	4:12	The portions are large and the servers always surprise us with a different starter.
positive	DRINKS#QUALITY	wine	14:18	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.
negative	RESTAURANT#GENERAL	Casa la Femme	27:40	Had an awful experience at Casa la Femme on a Saturday dinner.
positive	AMBIENCE#GENERAL	scene	9:14	Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.
positive	SERVICE#GENERAL	Winnie	0:6	Winnie and her staff are the best crew you can find serving you.
positive	FOOD#QUALITY	appetizer menu	44:58	Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.
positive	SERVICE#GENERAL	service	21:28	Nice atmosphere, the service was very pleasant and the desert was good.
negative	RESTAURANT#GENERAL	place	17:22	Don’t go to this place!
positive	AMBIENCE#GENERAL	private booths	117:131	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
positive	FOOD#QUALITY	bagels	4:10	The bagels always warm, soft on the inside, crispy on the outside and enormous in size.
positive	FOOD#QUALITY	veal	4:8	The veal and the mushrooms were cooked perfectly.
positive	RESTAURANT#MISCELLANEOUS	restaurant	15:25	This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.
positive	FOOD#QUALITY	Salads	0:6	Salads are a delicious way to begin the meal.
negative	FOOD#STYLE_OPTIONS	portions	4:12	The portions are small but being that the food was so good makes up for that.
negative	FOOD#QUALITY	spice	98:103	The last two times I ordered from here my food was soo spicy that  I could barely eat it, and the spice took away from the flavor of the dish.
positive	FOOD#QUALITY	congee (rice porridge)	63:85	I also recommend the rice dishes or the different varieties of congee (rice porridge).
positive	FOOD#QUALITY	Ow Ley Soh	61:71	Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.
positive	SERVICE#GENERAL	waiter	35:41	The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!
positive	FOOD#STYLE_OPTIONS	portions	17:25	And really large portions.
positive	FOOD#QUALITY	fresh mozzarella	34:50	The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.
positive	DRINKS#QUALITY	wine	108:112	I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.
positive	DRINKS#QUALITY	drinks	4:10	the drinks are amazing and half off till 8pm.
positive	FOOD#QUALITY	food	4:8	The food is great.
positive	AMBIENCE#GENERAL	ambience	31:39	This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.
positive	FOOD#QUALITY	Indian food	6:17	Great Indian food and the service is incredible.
negative	SERVICE#GENERAL	service	34:41	There is no excuse for such lousy service!
negative	FOOD#QUALITY	food	20:24	sometimes i get bad food and bad service, sometimes i get good good and bad service.
positive	FOOD#QUALITY	spicy tuna roll	4:19	The spicy tuna roll was unusually good and the rock shrimp tempura was awesome, great appetizer to share!
neutral	FOOD#QUALITY	Food	0:4	Food was just average...if they lowered the prices just a bit, it would be a bigger draw.
negative	SERVICE#GENERAL	service	63:70	They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!
positive	AMBIENCE#GENERAL	booths	12:18	Most of the booths allow you to sit next to eachother without looking like 'that' couple.
positive	FOOD#QUALITY	New England Chowder	21:40	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque.
positive	FOOD#QUALITY	Thin Crust Pizzas	129:146	I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!
positive	AMBIENCE#GENERAL	place	46:51	The food was very good, a great deal, and the place its self was great.
negative	FOOD#STYLE_OPTIONS	dessert	37:44	I was looking for banana tempura for dessert and they dont have.
positive	AMBIENCE#GENERAL	jukebox	4:11	The jukebox plays everything from Italian Opera to The Strokes.
positive	FOOD#STYLE_OPTIONS	pizza	4:9	The pizza was pretty good and huge.
positive	FOOD#STYLE_OPTIONS	exotic food	4:15	The exotic food is beautifully presented and is a delight in delicious combinations.
negative	FOOD#STYLE_OPTIONS	pasta	4:9	The pasta was well cooked, didn't have enough sauce though or flavor.
positive	AMBIENCE#GENERAL	setting	4:11	The setting is casual and romantic.
positive	FOOD#QUALITY	Yakitori (bbq meats)	0:20	Yakitori (bbq meats) is tasty too.
positive	FOOD#QUALITY	hot dogs	4:12	The hot dogs are top notch, and they're Slamwich is amazing!
neutral	FOOD#QUALITY	Food	0:4	Food was good not great not worth the wait or another visit
negative	FOOD#STYLE_OPTIONS	chicken casserole	15:32	We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.
negative	AMBIENCE#GENERAL	interior	7:15	Mazing interior.
positive	FOOD#QUALITY	pad thai	9:17	The best pad thai i've ever had.
positive	AMBIENCE#GENERAL	actors	52:58	I loved everythig about it-especially the shows and actors.
positive	FOOD#QUALITY	margherita pizza	13:29	cirspy crust margherita pizza
positive	FOOD#QUALITY	crunchy tuna	8:20	Try the crunchy tuna, it is to die for.
positive	RESTAURANT#GENERAL	Jekyll and Hyde Pub	55:74	My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary, and to our surprise it was fantastic.
positive	RESTAURANT#GENERAL	The Four Seasons restaurant	0:27	The Four Seasons restaurant is a great experience.
positive	AMBIENCE#GENERAL	atmosphere	31:41	Rao's has the best service and atmosphere in NYC.
positive	FOOD#QUALITY	parmesean porcini souffle	17:42	Whether it's the parmesean porcini souffle or the lamb glazed with balsamic vinegar, you will surely be transported to Northern Italy with one bite.
positive	LOCATION#GENERAL	neighborhood	74:86	Not sure where the previous reviewer, lonk, dined, but Saul is in a great neighborhood and has great food!
negative	SERVICE#GENERAL	Service	0:7	Service is not what one would expect from a joint in this price category.
positive	AMBIENCE#GENERAL	glass ceilings	226:240	If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).
positive	FOOD#QUALITY	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	24:104	I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.
negative	FOOD#QUALITY	food	4:8	The food they serve is not comforting, not appetizing and uncooked.
negative	SERVICE#GENERAL	service	4:11	The service is awful.
negative	FOOD#QUALITY	food	4:8	The food is very average...the Thai fusion stuff is a bit too sweet, every thing they serve is too sweet here.
negative	SERVICE#GENERAL	staff	53:58	During the course of the past 3 months, the chef and staff changed and it was not for the better.
positive	AMBIENCE#GENERAL	fit-out	21:28	The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)
positive	FOOD#QUALITY	$10 10-piece dim sum combo	10:36	I got the $10 10-piece dim sum combo, every bite of which was great.
